TEAM_ID,TEAM_NAME_x,GP_x,W_x,L_x,W_PCT_x,MIN_x,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK_x,W_RANK_x,L_RANK_x,W_PCT_RANK_x,MIN_RANK_x,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,TeamID,ClinchedPlayoffBirth,TEAM_NAME_y,GP_y,W_y,L_y,W_PCT_y,MIN_y,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK_y,W_RANK_y,L_RANK_y,W_PCT_RANK_y,MIN_RANK_y,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK
1610612737,Atlanta Hawks,82,41,41,0.5,3971.0,113.9,115.5,113.6,115.4,0.3,0.1,0.56,1.93,17.6,0.289,0.717,0.5,0.126,0.541,0.579,103.1,101.56,84.63,8407,0.5,1,17,17,17,8,7,22,19,28,6,22,11,18,16,3,19,19,6,17,1610612737,1,Atlanta Hawks,82,41,41,0.5,3971.0,3658,7574,0.483,882,2505,0.352,1513,1850,0.818,920,2719,3639,2049,1060.0,580,401,414,1541,1612,9711,24.0,1,17,17,17,8,1,3,9,26,28,21,16,20,3,9,12,10,18,3,18,12,21,6,19,3,18
1610612738,Boston Celtics,82,57,25,0.695,3996.0,115.7,117.3,108.8,110.6,7.0,6.7,0.632,2.0,19.1,0.255,0.746,0.506,0.133,0.566,0.6,100.6,99.15,82.63,8247,0.534,1,2,2,2,1,2,2,1,5,4,5,27,1,9,7,4,5,20,1,1610612738,1,Boston Celtics,82,57,25,0.695,3996.0,3460,7278,0.475,1315,3492,0.377,1436,1769,0.812,796,2921,3717,2186,1095.0,521,430,318,1542,1568,9671,535.0,1,2,2,2,1,13,15,14,2,2,6,24,28,4,20,3,7,7,7,27,6,4,7,25,4,1
1610612751,Brooklyn Nets,82,45,37,0.549,3946.0,113.0,114.6,110.9,113.5,2.1,1.1,0.616,1.86,18.9,0.234,0.689,0.472,0.139,0.562,0.598,100.7,98.77,82.31,8111,0.51,1,9,9,9,29,12,16,14,9,11,6,29,29,29,16,7,7,23,13,1610612751,1,Brooklyn Nets,82,45,37,0.549,3946.0,3399,6978,0.487,1048,2771,0.378,1449,1811,0.8,674,2648,3322,2093,1127.0,585,506,317,1730,1517,9295,70.0,1,9,9,9,29,21,28,7,9,13,5,19,25,7,29,20,29,13,14,16,1,3,25,28,20,15
1610612766,Charlotte Hornets,82,27,55,0.329,3966.0,106.7,108.4,112.6,114.7,-5.9,-6.3,0.609,1.77,17.8,0.276,0.717,0.491,0.139,0.516,0.551,103.3,101.47,84.56,8390,0.473,1,27,27,27,12,30,20,27,13,20,20,17,19,24,14,29,30,9,27,1610612766,0,Charlotte Hornets,82,27,55,0.329,3966.0,3385,7413,0.457,881,2669,0.33,1447,1932,0.749,901,2751,3652,2062,1164.0,634,425,471,1661,1667,9098,-512.0,1,27,27,27,12,22,6,29,27,18,29,20,17,27,12,10,9,17,17,9,8,29,17,13,27,27
1610612741,Chicago Bulls,82,40,42,0.488,3981.0,111.7,112.8,109.4,111.5,2.3,1.3,0.575,1.83,18.1,0.236,0.736,0.493,0.133,0.55,0.587,100.6,99.18,82.65,8225,0.512,1,19,19,19,4,24,5,13,23,14,17,28,3,22,8,12,12,18,9,1610612741,0,Chicago Bulls,82,40,42,0.488,3981.0,3488,7116,0.49,854,2367,0.361,1446,1788,0.809,694,2779,3473,2006,1097.0,644,371,389,1551,1537,9276,106.0,1,19,19,19,4,11,21,4,30,30,16,21,26,5,28,9,22,20,8,7,19,18,8,27,22,13
1610612739,Cleveland Cavaliers,82,51,31,0.622,3976.0,113.7,115.5,107.7,109.9,6.0,5.6,0.6,1.87,18.6,0.273,0.715,0.496,0.137,0.556,0.59,98.0,96.27,80.23,7972,0.531,1,5,5,5,5,8,1,2,17,10,11,20,20,20,12,9,9,30,2,1610612739,1,Cleveland Cavaliers,82,51,31,0.622,3976.0,3408,6984,0.488,950,2589,0.367,1439,1844,0.78,795,2574,3369,2045,1094.0,586,384,360,1560,1675,9205,441.0,1,5,5,5,5,20,27,5,19,24,12,23,21,19,22,25,25,19,6,15,14,13,9,10,25,2
1610612742,Dallas Mavericks,82,38,44,0.463,3986.0,114.3,115.9,114.0,116.1,0.3,-0.2,0.573,1.88,17.4,0.226,0.717,0.471,0.124,0.565,0.599,98.8,97.21,81.01,8082,0.487,1,21,21,21,3,6,25,20,25,8,24,30,17,30,2,5,6,28,23,1610612742,0,Dallas Mavericks,82,38,44,0.463,3986.0,3283,6909,0.475,1246,3362,0.371,1554,2057,0.755,625,2556,3181,1880,1002.0,514,304,312,1697,1789,9366,6.0,1,21,21,21,3,28,29,15,3,3,8,12,6,23,30,27,30,28,2,29,28,2,23,1,16,19
1610612743,Denver Nuggets,82,53,29,0.646,3951.0,115.0,116.8,111.7,113.5,3.3,3.3,0.663,1.99,20.5,0.289,0.727,0.514,0.147,0.573,0.601,100.3,98.74,82.28,8129,0.525,1,4,4,4,25,5,15,6,2,5,1,12,11,4,23,1,3,24,3,1610612743,1,Denver Nuggets,82,53,29,0.646,3951.0,3574,7088,0.504,969,2559,0.379,1378,1834,0.751,828,2699,3527,2368,1192.0,618,368,344,1525,1601,9495,273.0,1,4,4,4,25,3,22,1,18,25,4,27,24,26,17,15,19,2,20,11,20,10,4,23,12,6
1610612765,Detroit Pistons,82,17,65,0.207,3961.0,107.8,109.9,116.1,117.8,-8.2,-7.9,0.581,1.52,16.7,0.292,0.702,0.491,0.15,0.52,0.561,101.6,99.88,83.23,8231,0.449,1,30,30,30,18,28,27,28,22,29,28,8,27,23,26,27,26,13,30,1610612765,0,Detroit Pistons,82,17,65,0.207,3961.0,3244,7140,0.454,934,2659,0.351,1623,2106,0.771,916,2564,3480,1884,1237.0,574,308,453,1813,1718,9045,-674.0,1,30,30,30,18,29,19,30,20,19,22,4,2,21,10,26,21,27,25,20,27,27,30,3,29,29
1610612744,Golden State Warriors,82,44,38,0.537,3966.0,113.5,115.1,111.4,113.4,2.1,1.7,0.691,1.83,20.4,0.277,0.719,0.502,0.158,0.571,0.6,104.2,102.54,85.45,8472,0.51,1,11,11,11,12,10,14,11,1,13,2,16,16,14,29,3,4,1,12,1610612744,1,Golden State Warriors,82,44,38,0.537,3966.0,3538,7393,0.479,1363,3540,0.385,1314,1655,0.794,864,2793,3657,2446,1336.0,588,324,326,1756,1510,9753,148.0,1,11,11,11,12,5,8,12,1,1,2,29,30,9,14,7,8,1,30,14,25,6,28,30,2,11
1610612745,Houston Rockets,82,22,60,0.268,3951.0,107.7,110.5,116.9,118.6,-9.2,-8.1,0.551,1.38,16.0,0.344,0.729,0.53,0.162,0.516,0.554,101.8,99.74,83.11,8220,0.457,1,28,28,28,25,27,29,29,29,30,30,1,9,1,30,30,29,14,28,1610612745,0,Houston Rockets,82,22,60,0.268,3951.0,3329,7287,0.457,856,2619,0.327,1567,2078,0.754,1100,2695,3795,1835,1332.0,600,374,509,1679,1692,9081,-644.0,1,28,28,28,25,25,14,28,29,22,30,10,4,25,1,17,4,30,29,13,18,30,21,6,28,28
1610612754,Indiana Pacers,82,35,47,0.427,3951.0,111.0,113.8,115.4,117.1,-4.4,-3.3,0.643,1.81,18.9,0.285,0.685,0.482,0.146,0.545,0.581,103.8,101.68,84.73,8377,0.482,1,23,23,23,25,21,26,25,4,15,7,13,30,28,22,16,18,5,25,1610612754,0,Indiana Pacers,82,35,47,0.427,3951.0,3444,7345,0.469,1112,3030,0.367,1535,1944,0.79,832,2575,3407,2213,1224.0,631,478,438,1741,1660,9535,-261.0,1,23,23,23,25,17,11,22,6,7,11,14,14,13,16,24,24,6,23,10,2,26,27,14,10,25
1610612746,LA Clippers,82,44,38,0.537,3966.0,112.4,114.0,112.0,113.6,0.3,0.5,0.581,1.68,17.5,0.273,0.731,0.505,0.143,0.551,0.588,100.2,98.84,82.37,8168,0.498,1,11,11,11,12,17,17,17,21,26,23,21,7,11,18,11,11,21,18,1610612746,1,LA Clippers,82,44,38,0.537,3966.0,3370,7060,0.477,1041,2734,0.381,1533,1962,0.781,803,2742,3545,1959,1167.0,580,364,344,1598,1606,9314,41.0,1,11,11,11,12,23,24,13,10,14,3,15,11,18,19,11,17,24,18,18,21,10,10,21,18,17
1610612747,Los Angeles Lakers,82,43,39,0.524,3976.0,111.8,113.9,111.5,113.2,0.3,0.7,0.589,1.8,17.9,0.269,0.727,0.505,0.137,0.542,0.582,103.6,101.92,84.93,8436,0.511,1,14,14,14,5,19,12,16,20,17,18,22,10,10,11,18,17,4,10,1610612747,1,Los Angeles Lakers,82,43,39,0.524,3976.0,3516,7298,0.482,885,2558,0.346,1691,2182,0.775,818,2930,3748,2072,1154.0,526,378,416,1466,1760,9608,47.0,1,14,14,14,5,8,13,10,24,26,25,2,1,20,18,2,6,15,15,26,16,23,1,2,6,16
1610612763,Memphis Grizzlies,82,51,31,0.622,3956.0,112.3,114.7,108.3,110.7,4.0,4.0,0.596,1.91,18.2,0.302,0.711,0.507,0.133,0.54,0.57,103.7,101.5,84.58,8360,0.519,1,5,5,5,22,11,3,4,19,7,15,6,22,8,9,21,25,8,6,1610612763,1,Memphis Grizzlies,82,51,31,0.622,3956.0,3585,7551,0.475,985,2807,0.351,1432,1954,0.733,988,2835,3823,2135,1116.0,680,473,427,1643,1644,9587,323.0,1,5,5,5,22,2,4,16,16,11,23,25,13,30,4,4,2,9,12,3,3,24,14,16,9,4
1610612748,Miami Heat,82,44,38,0.537,3961.0,110.4,112.3,110.6,112.8,-0.2,-0.5,0.608,1.77,17.8,0.274,0.733,0.498,0.138,0.53,0.574,98.6,96.76,80.63,7991,0.496,1,11,11,11,18,25,9,21,14,21,21,18,4,18,13,25,21,29,22,1610612748,1,Miami Heat,82,44,38,0.537,3961.0,3215,6991,0.46,980,2852,0.344,1567,1885,0.831,796,2533,3329,1955,1106.0,655,243,309,1516,1643,8977,-26.0,1,11,11,11,18,30,26,26,17,10,27,10,19,2,20,29,27,25,9,6,30,1,3,17,30,21
1610612749,Milwaukee Bucks,82,58,24,0.707,3966.0,112.8,114.3,109.4,110.9,3.3,3.4,0.604,1.76,18.1,0.284,0.745,0.521,0.143,0.555,0.583,102.8,101.45,84.54,8389,0.523,1,1,1,1,12,15,4,5,15,23,16,14,2,3,19,10,15,10,5,1610612749,1,Milwaukee Bucks,82,58,24,0.707,3966.0,3504,7411,0.473,1217,3306,0.368,1364,1837,0.743,914,3074,3988,2115,1199.0,521,403,323,1481,1557,9589,298.0,1,1,1,1,12,10,7,19,4,4,10,28,23,29,11,1,1,12,22,27,11,5,2,26,8,5
1610612750,Minnesota Timberwolves,82,42,40,0.512,3966.0,111.3,113.3,111.1,113.1,0.2,0.2,0.61,1.71,18.6,0.258,0.703,0.485,0.15,0.56,0.592,103.4,101.55,84.62,8383,0.503,1,15,15,15,12,23,10,18,12,24,10,26,26,27,25,8,8,7,16,1610612750,1,Minnesota Timberwolves,82,42,40,0.512,3966.0,3515,7167,0.49,997,2731,0.365,1467,1942,0.755,749,2686,3435,2145,1258.0,657,444,336,1768,1654,9494,-3.0,1,15,15,15,12,9,18,3,14,15,13,18,16,24,26,18,23,8,27,5,4,8,29,15,13,20
1610612740,New Orleans Pelicans,82,42,40,0.512,3971.0,111.8,113.8,109.9,112.0,1.9,1.9,0.616,1.77,18.5,0.29,0.732,0.512,0.145,0.543,0.582,101.4,99.58,82.98,8239,0.514,1,15,15,15,8,20,6,10,10,19,12,9,5,5,20,17,16,16,8,1610612740,0,New Orleans Pelicans,82,42,40,0.512,3971.0,3447,7180,0.48,899,2468,0.364,1585,2000,0.793,866,2717,3583,2122,1196.0,681,337,386,1678,1673,9378,155.0,1,15,15,15,8,16,17,11,23,29,15,8,10,11,13,13,13,11,21,2,24,17,20,12,15,10
1610612752,New York Knicks,82,47,35,0.573,3991.0,114.9,117.0,111.8,114.2,3.1,2.8,0.546,1.77,16.6,0.318,0.727,0.521,0.131,0.541,0.577,99.7,97.75,81.46,8134,0.509,1,8,8,8,2,4,19,7,30,22,29,2,12,2,5,20,20,26,14,1610612752,1,New York Knicks,82,47,35,0.573,3991.0,3444,7328,0.47,1037,2930,0.354,1589,2087,0.761,1031,2790,3821,1880,1065.0,527,340,370,1666,1694,9514,240.0,1,8,8,8,2,17,12,20,11,8,19,7,3,22,3,8,3,28,4,25,23,14,18,5,11,7
1610612760,Oklahoma City Thunder,82,40,42,0.488,3971.0,112.3,114.2,111.4,113.2,0.8,1.0,0.567,1.87,17.2,0.289,0.693,0.487,0.127,0.531,0.57,103.6,101.94,84.95,8435,0.498,1,19,19,19,8,16,13,15,27,9,26,10,28,25,4,24,23,3,20,1610612760,0,Oklahoma City Thunder,82,40,42,0.488,3971.0,3533,7590,0.465,995,2797,0.356,1572,1944,0.809,934,2646,3580,2002,1070.0,676,341,454,1722,1675,9633,89.0,1,19,19,19,8,6,2,24,15,12,17,9,14,6,8,21,14,21,5,4,22,28,24,10,5,14
1610612753,Orlando Magic,82,34,48,0.415,3956.0,109.0,111.3,111.5,113.7,-2.4,-2.3,0.574,1.54,17.0,0.281,0.73,0.505,0.151,0.532,0.573,101.7,99.66,83.05,8205,0.485,1,25,25,25,22,26,18,24,24,28,27,15,8,12,27,23,22,15,24,1610612753,0,Orlando Magic,82,34,48,0.415,3956.0,3323,7074,0.47,883,2551,0.346,1607,2050,0.784,833,2713,3546,1906,1236.0,603,382,415,1652,1681,9136,-210.0,1,25,25,25,22,26,23,21,25,27,24,6,8,16,15,14,16,26,24,12,15,22,16,7,26,24
1610612755,Philadelphia 76ers,82,54,28,0.659,3976.0,115.5,117.0,110.2,112.7,5.2,4.4,0.616,1.84,18.6,0.258,0.721,0.496,0.139,0.563,0.608,99.2,97.44,81.2,8072,0.524,1,3,3,3,5,3,8,3,8,12,9,25,14,19,15,6,2,27,4,1610612755,1,Philadelphia 76ers,82,54,28,0.659,3976.0,3347,6870,0.487,1035,2675,0.387,1719,2058,0.835,715,2641,3356,2063,1121.0,635,389,380,1675,1607,9448,354.0,1,3,3,3,5,24,30,6,12,16,1,1,5,1,27,22,26,16,13,8,13,16,19,20,14,3
1610612756,Phoenix Suns,82,45,37,0.549,3956.0,112.1,114.5,110.1,112.3,2.1,2.2,0.647,2.01,19.3,0.307,0.714,0.508,0.136,0.535,0.57,100.8,98.83,82.36,8141,0.514,1,9,9,9,22,14,7,9,3,3,4,5,21,7,10,22,24,22,7,1610612756,1,Phoenix Suns,82,45,37,0.549,3956.0,3453,7388,0.467,1001,2674,0.374,1412,1781,0.793,971,2657,3628,2235,1110.0,585,432,327,1739,1629,9319,170.0,1,9,9,9,22,15,9,23,13,17,7,26,27,10,5,19,11,4,11,16,5,7,26,18,17,9
1610612757,Portland Trail Blazers,82,33,49,0.402,3946.0,112.0,114.0,116.0,118.0,-4.0,-4.0,0.597,1.67,17.8,0.264,0.709,0.486,0.145,0.549,0.589,101.0,99.25,82.71,8157,0.474,1,26,26,26,29,18,28,26,18,27,19,24,25,26,21,14,10,17,26,1610612757,0,Portland Trail Blazers,82,33,49,0.402,3946.0,3317,7001,0.474,1056,2893,0.365,1609,2021,0.796,774,2551,3325,1981,1185.0,553,376,352,1643,1679,9299,-329.0,1,26,26,26,29,27,25,17,8,9,14,5,9,8,24,28,28,22,19,24,17,12,14,8,19,26
1610612758,Sacramento Kings,82,48,34,0.585,3966.0,117.0,118.6,114.1,116.0,2.9,2.6,0.626,2.02,19.3,0.265,0.731,0.499,0.133,0.572,0.608,102.5,100.99,84.16,8343,0.511,1,7,7,7,12,1,24,8,7,2,3,23,6,17,6,2,1,12,11,1610612758,1,Sacramento Kings,82,48,34,0.585,3966.0,3573,7232,0.494,1128,3060,0.369,1624,2055,0.79,782,2699,3481,2237,1106.0,574,275,341,1616,1711,9898,217.0,1,7,7,7,12,4,16,2,5,6,9,3,7,12,23,15,20,3,9,20,29,9,11,4,1,8
1610612759,San Antonio Spurs,82,22,60,0.268,3971.0,107.2,109.7,117.7,119.6,-10.5,-9.9,0.632,1.78,18.7,0.299,0.709,0.495,0.148,0.525,0.554,104.1,102.07,85.06,8451,0.452,1,28,28,28,8,29,30,30,6,18,8,7,24,21,24,26,28,2,29,1610612759,0,San Antonio Spurs,82,22,60,0.268,3971.0,3533,7593,0.465,911,2640,0.345,1292,1739,0.743,965,2619,3584,2232,1253.0,572,322,431,1630,1516,9269,-823.0,1,28,28,28,8,6,1,25,22,20,26,30,29,28,7,23,12,5,26,22,26,25,12,29,23,30
1610612761,Toronto Raptors,82,41,41,0.5,3961.0,112.2,114.6,111.4,113.1,0.8,1.5,0.571,2.05,17.2,0.316,0.721,0.502,0.118,0.517,0.555,99.6,97.85,81.54,8076,0.496,1,17,17,17,18,13,11,12,26,1,25,3,15,15,1,28,27,25,21,1610612761,0,Toronto Raptors,82,41,41,0.5,3961.0,3434,7489,0.459,880,2626,0.335,1506,1922,0.784,1043,2485,3528,1961,956.0,772,424,376,1641,1604,9254,121.0,1,17,17,17,18,19,5,27,28,21,28,17,18,17,2,30,18,23,1,1,9,15,13,22,24,12
1610612762,Utah Jazz,82,37,45,0.451,3961.0,112.7,115.3,113.8,116.0,-1.1,-0.7,0.611,1.69,18.2,0.308,0.711,0.512,0.151,0.547,0.584,103.1,101.02,84.18,8329,0.498,1,22,22,22,18,9,23,22,11,25,14,4,23,6,28,15,14,11,19,1610612762,0,Utah Jazz,82,37,45,0.451,3961.0,3485,7365,0.473,1094,3099,0.353,1536,1955,0.786,968,2794,3762,2129,1259.0,500,429,405,1679,1679,9600,-77.0,1,22,22,22,18,12,10,18,7,5,20,13,12,14,6,6,5,10,28,30,7,19,21,8,7,22
1610612764,Washington Wizards,82,35,47,0.427,3951.0,111.5,113.7,113.3,114.9,-1.8,-1.2,0.603,1.8,18.5,0.273,0.724,0.505,0.142,0.55,0.585,100.8,99.16,82.63,8161,0.504,1,23,23,23,25,22,21,23,16,16,13,19,13,13,17,13,13,19,15,1610612764,0,Washington Wizards,82,35,47,0.427,3951.0,3456,7127,0.485,925,2601,0.356,1442,1838,0.785,774,2804,3578,2083,1158.0,561,424,406,1539,1590,9279,-99.0,1,23,23,23,25,14,20,8,21,23,18,22,22,15,24,5,15,14,16,23,9,20,5,24,21,23
